Año,Organismo Promotor,Empleos potenciales comprometidos,Empleos mejorados comprometidos,Empresas atendidas potenciales comprometidas,Empresas atendidas existentes comprometidas,Certificaciones Organizacionales comprometidas,Implantaciones comprometidas, Monto de aportación del PROSOFT ," Monto de aportación de la entidad federativa
 ", Monto de aportación del sector privado , Monto de aportación del sector académico , Monto de aportación de otros aportantes , Total de aportaciones ,Localización-Municipio del Proyecto,Localización-Entidad Federativa del Proyecto,Vinculado al Banco Mundial,Componente de Banco Mundial
2011,CANIETI,0,0,0,1,1,1,"$402,033.00",$0.00,"$216,479.00",$0.00,$0.00,"$618,512.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,Jalisco,3,0,0,1,1,1,"$715,000.00",$0.00,"$385,000.00",$0.00,$0.00,"$1,100,000.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,Jalisco,30,0,0,1,0,0,"$627,449.00","$627,449.00","$1,254,899.00",$0.00,$0.00,"$2,509,797.00",Guadalajara,Jalisco,0,
2011,Guerrero,0,0,0,1,1,1,"$203,371.00","$118,633.00","$16,948.00",$0.00,$0.00,"$338,952.00",Acapulco,Guerrero,1,B. Fortalecimiento de Clústers 
2011,Guerrero,0,0,0,1,1,1,"$203,371.00","$118,633.00","$16,948.00",$0.00,$0.00,"$338,952.00",Acapulco,Guerrero,1,B. Fortalecimiento de Clústers 
2011,AMITI,1,0,0,1,1,1,"$779,779.00",$0.00,"$419,881.00",$0.00,$0.00,"$1,199,660.00",Azcapotzalco,Distrito Federal,1,B. Fortalecimiento de Clústers 
2011,Guerrero,0,0,0,1,1,1,"$203,371.00","$118,633.00","$16,948.00",$0.00,$0.00,"$338,952.00",Acapulco,Guerrero,1,B. Fortalecimiento de Clústers 
2011,Guerrero,0,0,0,1,1,1,"$203,371.00","$118,633.00","$16,948.00",$0.00,$0.00,"$338,952.00",Acapulco,Guerrero,1,B. Fortalecimiento de Clústers 
2011,Guerrero,0,0,0,1,1,1,"$203,370.00","$118,630.00","$16,950.00",$0.00,$0.00,"$338,950.00",Acapulco,Guerrero,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,0,0,1,1,1,"$631,121.40",$0.00,"$339,834.60",$0.00,$0.00,"$970,956.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers 
2011,Sonora,13,0,0,1,1,1,"$220,114.00","$220,114.00","$440,229.00",$0.00,$0.00,"$880,457.00",Hermosillo,Sonora,0,
2011,CANIETI,0,0,0,1,1,1,"$220,319.00",$0.00,"$118,633.00",$0.00,$0.00,"$338,952.00",CIUDAD MADERO,Tamaulipas,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,0,0,1,1,1,"$220,318.00",$0.00,"$118,633.20",$0.00,$0.00,"$338,951.20",CIUDAD MADERO,Tamaulipas,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,4,0,1,1,1,"$614,736.00",$0.00,"$331,012.00",$0.00,$0.00,"$945,748.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,3,0,1,1,1,"$202,072.00",$0.00,"$108,808.00",$0.00,$0.00,"$310,880.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,0,0,1,1,1,"$220,319.00",$0.00,"$118,633.00",$0.00,$0.00,"$338,952.00",Madero,Tamaulipas,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,0,0,1,1,1,"$220,318.00",$0.00,"$118,634.00",$0.00,$0.00,"$338,952.00",Tampico,Tamaulipas,1,B. Fortalecimiento de Clústers 
2011,AMITI,15,30,0,1,0,0,"$535,242.00",$0.00,"$1,605,728.20",$0.00,$0.00,"$2,140,970.20",Álvaro Obregón,Distrito Federal,0,
2011,Sonora,147,0,0,1,0,0,"$1,019,598.00","$1,019,598.00","$2,039,199.00",$0.00,$0.00,"$4,078,395.00",Hermosillo,Sonora,0,
2011,CANIETI,0,75,0,16,15,15,"$2,501,250.00",$0.00,"$7,503,750.00",$0.00,$0.00,"$10,005,000.00",Cuauhtémoc,Distrito Federal,0,
2011,CANIETI,0,9,0,1,1,1,"$227,633.00",$0.00,"$122,571.00",$0.00,$0.00,"$350,204.00",Apodaca,Nuevo León,1,B. Fortalecimiento de Clústers 
2011,Chiapas,0,0,0,1,0,0,"$399,968.00","$399,968.00","$799,936.00",$0.00,$0.00,"$1,599,872.00",Tuxtla Gutiérrez,Chiapas,0,
2011,CANIETI,20,0,0,1,0,0,"$495,498.00",$0.00,"$1,486,501.00",$0.00,$0.00,"$1,981,999.00",Miguel Hidalgo,Distrito Federal,0,
2011,Tabasco,3,7,0,1,0,0,"$190,550.00","$190,550.00","$381,100.00",$0.00,$0.00,"$762,200.00",Varios,Tabasco,0,
2011,CANIETI,0,0,0,1,1,1,"$276,642.00",$0.00,"$148,962.00",$0.00,$0.00,"$425,604.00",Mérida,Yucatán,1,B. Fortalecimiento de Clústers 
2011,Sonora,120,0,0,1,0,0,"$1,317,750.00","$1,317,750.00","$2,635,500.00",$0.00,$0.00,"$5,271,000.00",Hermosillo,Sonora,0,
2011,CANIETI,2,0,0,1,0,1,"$80,325.00",$0.00,"$240,977.00",$0.00,$0.00,"$321,302.00",Naucalpan de Juárez,Estado de México,0,
2011,Jalisco,0,0,0,1,0,0,"$4,000,000.00","$4,000,000.00","$8,000,000.00",$0.00,$0.00,"$16,000,000.00",Guadalajara,Jalisco,0,
2011,Sonora,35,0,0,1,0,0,"$357,578.00","$357,578.00","$715,156.00",$0.00,$0.00,"$1,430,312.00",Hermosillo,Sonora,0,
2011,CANIETI,0,186,0,33,0,0,"$4,355,800.00",$0.00,"$6,533,700.00",$0.00,$0.00,"$10,889,500.00",San Pedro Garza García,Nuevo León,0,
2011,Jalisco,30,10,0,1,0,0,"$687,500.00","$687,500.00","$1,375,000.00",$0.00,$0.00,"$2,750,000.00",Guadalajara,Jalisco,0,
2011,CANIETI,0,0,0,1,0,0,"$1,972,000.00",$0.00,"$348,000.00",$0.00,$0.00,"$2,320,000.00",Tlalpan,Distrito Federal,1,"E. Subcontratación (""Outsourcing"") de servicios del Gobierno"
2011,CANIETI,"1,000",500,0,1,0,0,"$3,551,221.00",$0.00,"$10,653,661.00",$0.00,$0.00,"$14,204,882.00",Cuauhtémoc,Distrito Federal,0,
2011,Zacatecas,7,0,0,1,1,1,"$745,706.00",$0.00,"$401,534.00",$0.00,$0.00,"$1,147,240.00",Zacatecas,Zacatecas,1,B. Fortalecimiento de Clústers 
2011,Sonora,20,12,0,1,0,0,"$396,879.00","$396,879.00","$793,760.00",$0.00,$0.00,"$1,587,518.00",Hermosillo,Sonora,0,
2011,Sonora,40,0,0,1,1,1,"$1,199,453.00","$1,199,453.00","$2,398,905.00",$0.00,$0.00,"$4,797,811.00",Cajeme,Sonora,0,
2011,AMITI,0,0,0,1,0,0,"$671,466.00",$0.00,"$118,494.00",$0.00,$0.00,"$789,960.00",Cuauhtémoc,Distrito Federal,1,B. Fortalecimiento de Clústers 
2011,CANIETI,3,0,0,1,0,0,"$407,500.00",$0.00,"$1,222,500.00",$0.00,$0.00,"$1,630,000.00",Hermosillo,Sonora,0,
2011,Proyecto Estratégico,0,0,0,1,0,0,"$1,971,072.00",$0.00,$0.00,$0.00,$0.00,"$1,971,072.00",Cuauhtémoc,Distrito Federal,1,B. Fortalecimiento de Clústers 
2011,AMITI,0,0,0,1,0,0,"$926,840.00",$0.00,"$163,560.00",$0.00,$0.00,"$1,090,400.00",Cuauhtémoc,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2011,AMITI,0,0,0,1,1,1,"$753,171.00",$0.00,"$405,553.00",$0.00,$0.00,"$1,158,724.00",Atizapán de Zaragoza,Estado de México,1,B. Fortalecimiento de Clústers 
2011,AMITI,0,6,0,1,1,1,"$454,661.00",$0.00,"$244,819.00",$0.00,$0.00,"$699,480.00",Álvaro Obregón,Distrito Federal,1,B. Fortalecimiento de Clústers 
2011,Sinaloa,6,0,0,1,1,1,"$656,860.00",$0.00,"$353,700.00",$0.00,$0.00,"$1,010,560.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers 
2011,CANIETI,30,35,0,1,1,0,"$137,156.00",$0.00,"$411,469.00",$0.00,$0.00,"$548,625.00",Cuautlancingo,Puebla,0,
2011,Nuevo León,58,28,0,1,0,0,"$1,209,633.00","$806,422.00","$2,016,058.60",$0.00,$0.00,"$4,032,113.60",San Nicolás de los Garza,Nuevo León,0,
2011,Sinaloa,6,0,0,1,1,1,"$582,088.00",$0.00,"$313,432.00",$0.00,$0.00,"$895,520.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers 
2011,AMITI,0,0,0,1,0,0,"$907,120.00",$0.00,"$160,080.00",$0.00,$0.00,"$1,067,200.00",Cuauhtémoc,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2011,AMITI,0,0,0,1,0,0,"$714,560.00",$0.00,"$178,640.00",$0.00,$0.00,"$893,200.00",Cuauhtémoc,Distrito Federal,1,B. Fortalecimiento de Clústers 
2011,Proyecto Estratégico,0,0,0,1,0,0,"$823,000.00",$0.00,$0.00,$0.00,$0.00,"$823,000.00",Miguel Hidalgo,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2011,AMITI,0,0,0,1,0,0,"$887,400.00",$0.00,"$156,600.00",$0.00,$0.00,"$1,044,000.00",Cuauhtémoc,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2011,Sinaloa,0,0,0,1,1,1,"$226,200.00",$0.00,"$121,800.00",$0.00,$0.00,"$348,000.00",Mazatlán,Sinaloa,1,B. Fortalecimiento de Clústers 
2011,Proyecto Estratégico,0,0,0,1,0,0,"$5,800,000.00",$0.00,$0.00,$0.00,$0.00,"$5,800,000.00",Cuauhtémoc,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2011,Sonora,5,0,0,1,0,0,"$1,478,316.00","$1,478,316.00","$2,956,631.00",$0.00,$0.00,"$5,913,263.00",Hermosillo,Sonora,0,
2011,Sinaloa,0,0,0,1,1,1,"$188,500.00",$0.00,"$101,500.00",$0.00,$0.00,"$290,000.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers 
2011,Distrito Federal,"1,098",0,0,2,0,0,"$35,000,000.00","$25,000,000.00","$188,522,669.10",$0.00,"$5,631,400.00","$254,154,069.10",Álvaro Obregón,Distrito Federal,0,
2011,Distrito Federal,38,10,0,1,0,0,"$941,206.00","$941,206.00","$1,882,411.90",$0.00,$0.00,"$3,764,823.90",Cuauhtémoc,Distrito Federal,0,
2011,CANIETI,0,0,0,1,1,1,"$772,096.00",$0.00,"$415,744.00",$0.00,$0.00,"$1,187,840.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,CANIETI,9,0,0,1,0,0,"$1,529,991.00",$0.00,"$4,589,987.80",$0.00,$0.00,"$6,119,978.80",Puebla,Puebla,0,
2011,Proyecto Estratégico,0,0,0,1,0,0,"$1,189,000.00",$0.00,$0.00,$0.00,$0.00,"$1,189,000.00",Miguel Hidalgo,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2011,CANIETI,15,0,0,1,0,0,"$1,036,693.50",$0.00,$0.00,"$3,110,080.50",$0.00,"$4,146,774.00",Puebla,Puebla,0,
2011,CANIETI,0,0,0,1,0,0,"$844,217.00",$0.00,"$2,532,653.00",$0.00,$0.00,"$3,376,870.00",Puebla,Puebla,0,
2011,Proyecto Estratégico,0,0,0,1,0,0,"$2,238,800.00",$0.00,$0.00,$0.00,$0.00,"$2,238,800.00",Monterrey,Nuevo León,1,C. Financiamiento de la Industria de TI
2011,Proyecto Estratégico,0,0,0,1,0,0,"$6,583,540.00",$0.00,$0.00,$0.00,$0.00,"$6,583,540.00",Cuauhtémoc,Distrito Federal,0,
2011,Distrito Federal,115,49,1,0,0,0,"$1,559,173.00","$1,559,173.00","$3,118,347.00",$0.00,$0.00,"$6,236,693.00",Benito Juárez,Distrito Federal,0,
2011,CANIETI,0,0,0,1,1,1,"$764,556.00",$0.00,"$411,684.00",$0.00,$0.00,"$1,176,240.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,0,0,1,0,0,"$975,053.00",$0.00,"$2,925,162.00",$0.00,$0.00,"$3,900,215.00",Cuautlancingo,Puebla,0,
2011,CANIETI,0,0,0,1,0,0,"$1,307,450.00",$0.00,"$3,922,340.00",$0.00,$0.00,"$5,229,790.00",Puebla,Puebla,0,
2011,Proyecto Estratégico,0,0,0,1,0,0,"$1,096,200.00",$0.00,$0.00,$0.00,$0.00,"$1,096,200.00",Monterrey,Nuevo León,1,C. Financiamiento de la Industria de TI
2011,CANIETI,0,3,0,1,1,1,"$232,806.00",$0.00,"$125,357.00",$0.00,$0.00,"$358,163.00",Aguascalientes,Aguascalientes,1,B. Fortalecimiento de Clústers 
2011,CANIETI,20,0,0,1,0,0,"$1,499,413.00",$0.00,"$4,498,234.40",$0.00,$0.00,"$5,997,647.40",Puebla,Puebla,0,
2011,Proyecto Estratégico,0,0,0,1,0,0,"$2,502,000.00",$0.00,$0.00,$0.00,$0.00,"$2,502,000.00",Miguel Hidalgo,Distrito Federal,1,G. Fortalecimiento del PROSOFT
2011,Sinaloa,0,2,0,1,1,1,"$169,650.00",$0.00,"$91,350.00",$0.00,$0.00,"$261,000.00",Ahome,Sinaloa,1,B. Fortalecimiento de Clústers 
2011,Sinaloa,7,0,0,1,1,1,"$680,108.00",$0.00,"$366,212.00",$0.00,$0.00,"$1,046,320.00",Mazatlán,Sinaloa,1,B. Fortalecimiento de Clústers 
2011,Nuevo León,10,0,0,1,0,1,"$195,109.00","$195,109.00","$390,218.00",$0.00,$0.00,"$780,436.00",San Pedro Garza García,Nuevo León,0,
2011,Jalisco,6,0,0,1,1,1,"$637,884.00",$0.00,"$343,476.00",$0.00,$0.00,"$981,360.00",Puerto Vallarta,Jalisco,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,0,0,1,1,1,"$127,426.00",$0.00,"$68,614.00",$0.00,$0.00,"$196,040.00",Cuauhtémoc,Distrito Federal,1,B. Fortalecimiento de Clústers 
2011,Sinaloa,3,2,0,1,1,1,"$774,800.00",$0.00,"$417,200.00",$0.00,$0.00,"$1,192,000.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers 
2011,Sinaloa,3,2,0,1,1,1,"$774,800.00",$0.00,"$417,200.00",$0.00,$0.00,"$1,192,000.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,0,0,1,1,1,"$779,787.00",$0.00,"$419,885.00",$0.00,$0.00,"$1,199,672.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,Jalisco,5,0,0,1,1,1,"$680,108.00",$0.00,"$366,212.00",$0.00,$0.00,"$1,046,320.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,Jalisco,0,0,0,1,1,1,"$318,188.00",$0.00,"$171,332.00",$0.00,$0.00,"$489,520.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,AMITI,14,0,0,1,1,1,"$730,626.00",$0.00,"$393,414.00",$0.00,$0.00,"$1,124,040.00",Azcapotzalco,Distrito Federal,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,0,0,1,1,1,"$778,882.00",$0.00,"$419,398.00",$0.00,$0.00,"$1,198,280.00",Zapopan,Jalisco,1,B. Fortalecimiento de Clústers 
2011,Sinaloa,3,2,0,1,1,1,"$774,800.00",$0.00,"$417,200.00",$0.00,$0.00,"$1,192,000.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers 
2011,CANIETI,6,6,0,1,1,1,"$1,252,560.00",$0.00,"$674,460.00",$0.00,$0.00,"$1,927,020.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,CANIETI,1,6,0,1,1,1,"$1,252,558.00",$0.00,"$674,455.00",$0.00,$0.00,"$1,927,013.00",Aguascalientes,Aguascalientes,1,B. Fortalecimiento de Clústers 
2011,Jalisco,12,0,0,1,0,0,"$58,523.00","$58,523.00","$117,046.00",$0.00,$0.00,"$234,092.00",Guadalajara,Jalisco,0,
2011,CANIETI,1,5,0,1,1,1,"$1,239,587.00",$0.00,"$667,470.00",$0.00,$0.00,"$1,907,057.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,4,0,1,1,1,"$885,190.00",$0.00,"$476,640.00",$0.00,$0.00,"$1,361,830.00",Acapulco,Guerrero,1,B. Fortalecimiento de Clústers 
2011,CANIETI,10,6,0,1,1,1,"$636,527.00",$0.00,"$342,745.00",$0.00,$0.00,"$979,272.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers 
2011,CANIETI,1,4,0,1,1,1,"$885,190.00",$0.00,"$476,640.00",$0.00,$0.00,"$1,361,830.00",Guadalajara,Jalisco,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,4,0,1,1,1,"$885,187.00",$0.00,"$476,639.00",$0.00,$0.00,"$1,361,826.00",Iztacalco,Distrito Federal,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,6,0,1,1,1,"$874,477.60",$0.00,"$1,032,579.40",$0.00,$0.00,"$1,907,057.00",Naucalpan de Juárez,Estado de México,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,4,0,1,1,1,"$885,187.00",$0.00,"$476,639.00",$0.00,$0.00,"$1,361,826.00",Cuauhtémoc,Distrito Federal,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,6,0,1,1,1,"$1,239,587.00",$0.00,"$667,470.00",$0.00,$0.00,"$1,907,057.00",Varios,Tabasco,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,6,0,1,1,1,"$1,239,587.00",$0.00,"$667,470.00",$0.00,$0.00,"$1,907,057.00",Xalapa,Veracruz,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,2,0,1,1,1,"$1,239,587.00",$0.00,"$667,469.00",$0.00,$0.00,"$1,907,056.00",Querétaro,Querétaro,1,B. Fortalecimiento de Clústers 
2011,Distrito Federal,1,0,0,1,0,0,"$35,133.90","$35,133.90","$70,267.80",$0.00,$0.00,"$140,535.60",Azcapotzalco,Distrito Federal,0,
2011,Distrito Federal,2,10,0,1,0,0,"$152,720.00","$152,720.00","$305,430.00",$0.00,$0.00,"$610,870.00",Azcapotzalco,Distrito Federal,0,
2011,CANIETI,0,0,0,36,0,0,"$892,500.00",$0.00,"$157,500.00",$0.00,$0.00,"$1,050,000.00",Aguascalientes,Aguascalientes,1,B. Fortalecimiento de Clústers 
2011,CANIETI,0,2,0,1,1,1,"$1,239,587.00",$0.00,"$667,470.00",$0.00,$0.00,"$1,907,057.00",Monterrey,Nuevo León,1,B. Fortalecimiento de Clústers 
2011,Jalisco,0,0,0,1,0,0,"$1,500,000.00","$1,500,000.00","$3,000,000.00",$0.00,$0.00,"$6,000,000.00",Zapopan,Jalisco,0,
2011,Jalisco,0,0,0,1,0,0,"$1,500,000.00","$1,500,000.00","$3,000,000.00",$0.00,$0.00,"$6,000,000.00",Guadalajara,Jalisco,0,
2011,Distrito Federal,19,0,0,1,1,1,"$380,565.00","$380,565.00","$761,130.00",$0.00,$0.00,"$1,522,260.00",Miguel Hidalgo,Distrito Federal,0,
2011,Distrito Federal,12,0,0,1,1,1,"$237,800.00","$237,800.00","$475,600.00",$0.00,$0.00,"$951,200.00",Coyoacán,Distrito Federal,0,
2011,Distrito Federal,12,0,0,1,1,1,"$242,640.00","$242,640.00","$485,280.00",$0.00,$0.00,"$970,560.00",Miguel Hidalgo,Distrito Federal,0,
2011,Distrito Federal,55,0,0,1,0,0,"$1,483,625.00","$1,483,625.00","$2,967,250.00",$0.00,$0.00,"$5,934,500.00",Cuauhtémoc,Distrito Federal,0,
2011,Jalisco,9,0,0,1,0,0,"$197,930.00","$197,930.00","$395,880.00",$0.00,$0.00,"$791,740.00",Guadalajara,Jalisco,0,
2011,CANIETI,4,5,0,1,0,0,"$152,959.00",$0.00,"$458,877.00",$0.00,$0.00,"$611,836.00",Puebla,Puebla,0,
2011,Sonora,7,0,1,1,0,0,"$490,006.00","$490,006.00","$980,014.00",$0.00,$0.00,"$1,960,026.00",Hermosillo,Sonora,0,
2011,Nuevo León,70,0,0,1,0,0,"$1,576,117.00","$1,050,745.00","$2,626,862.50",$0.00,$0.00,"$5,253,724.50",San Nicolás de los Garza,Nuevo León,0,
2012,Proyecto Estratégico,0,0,0,1,0,0,"$1,125,200.00",$0.00,$0.00,$0.00,$0.00,"$1,125,200.00",Monterrey,Nuevo León,1,C. Financiamiento de la Industria de TI
2012,CANIETI,0,0,0,1,0,0,"$1,147,500.00",$0.00,"$202,500.00",$0.00,$0.00,"$1,350,000.00",Tlalpan,Distrito Federal,1,"E. Subcontratación (""Outsourcing"") de servicios del Gobierno"
2012,AMITI,6,42,0,1,0,0,"$364,305.10",$0.00,"$1,092,915.00",$0.00,$0.00,"$1,457,220.10",Álvaro Obregón,Distrito Federal,0,
2012,CANIETI,80,0,0,1,0,0,"$1,365,000.00",$0.00,"$4,095,000.00",$0.00,$0.00,"$5,460,000.00",San Pedro Garza García,Nuevo León,0,
2012,CANIETI,80,0,0,1,0,0,"$1,605,680.00",$0.00,"$4,817,040.00",$0.00,$0.00,"$6,422,720.00",Saltillo,Coahuila,0,
2012,CANIETI,0,0,0,1,0,0,"$1,271,940.00",$0.00,"$224,460.00",$0.00,$0.00,"$1,496,400.00",Benito Juárez,Distrito Federal,1,"F. Fortalecimiento institucional y mejora del marco legal, regulatorio y de políticas sectoriales"
2012,Sinaloa,2,0,0,1,0,0,"$80,539.50","$80,539.50","$161,079.00",$0.00,$0.00,"$322,158.00",Culiacán,Sinaloa,0,
2012,AMITI,30,7,0,1,0,0,"$1,995,063.70",$0.00,"$5,985,191.10",$0.00,$0.00,"$7,980,254.80",Guadalajara,Jalisco,0,
2012,San Luis Potosí,30,30,0,1,0,0,"$993,000.00","$993,000.00","$1,986,000.00",$0.00,$0.00,"$3,972,000.00",San Luis Potosí,San Luis Potosí,0,
2012,AMITI,0,17832,0,1,0,0,"$143,000,000.00",$0.00,"$174,785,715.00",$0.00,$0.00,"$317,785,715.00",Cuauhtémoc,Distrito Federal,1,A. Desarrollo de Capital Humano
2012,AMITI,50,140,0,1,0,0,"$1,712,389.10",$0.00,"$5,137,167.30",$0.00,$0.00,"$6,849,556.40",Álvaro Obregón,Distrito Federal,0,
2012,Nuevo León,80,0,0,1,0,0,"$1,828,905.00","$1,219,270.00","$3,048,175.00",$0.00,$0.00,"$6,096,350.00",Monterrey,Nuevo León,0,
2012,AMITI,0,965,0,66,0,0,"$6,851,971.20",$0.00,"$20,555,913.80",$0.00,$0.00,"$27,407,885.00",Cuauhtémoc,Distrito Federal,0,
2012,Nuevo León,60,0,0,1,0,0,"$1,503,000.00","$1,002,000.00","$2,505,000.00",$0.00,$0.00,"$5,010,000.00",San Pedro Garza García,Nuevo León,0,
2012,AMITI,0,0,0,1,1,1,"$209,613.00",$0.00,"$112,867.00",$0.00,$0.00,"$322,480.00",Cuauhtémoc,Distrito Federal,1,B. Fortalecimiento de Clústers  
2012,Jalisco,47,0,0,1,0,0,"$937,500.00","$937,500.00","$1,875,000.00",$0.00,$0.00,"$3,750,000.00",Tlajomulco de Zúñiga,Jalisco,0,
2012,Nuevo León,0,0,0,1,0,0,"$750,000.00","$750,000.00","$1,500,000.00",$0.00,$0.00,"$3,000,000.00",San Pedro Garza García,Nuevo León,0,
2012,Jalisco,38,0,0,1,0,0,"$1,037,180.00","$1,037,180.00","$2,074,360.00",$0.00,$0.00,"$4,148,720.00",Zapopan,Jalisco,0,
2012,CANIETI,120,0,0,1,0,0,"$2,021,010.00",$0.00,"$6,063,937.00",$0.00,$0.00,"$8,084,947.00",Cuauhtémoc,Distrito Federal,0,
2012,AMITI,8,0,0,1,0,0,"$105,595.00",$0.00,"$316,786.00",$0.00,$0.00,"$422,381.00",Monterrey,Nuevo León,0,
2012,AMITI,0,4664,0,1,0,0,"$38,572,372.00",$0.00,"$47,144,364.80",$0.00,$0.00,"$85,716,736.80",Cuauhtémoc,Distrito Federal,1,A. Desarrollo de Capital Humano
2012,Sinaloa,16,0,0,1,0,0,"$550,000.00","$550,000.00","$1,100,000.00",$0.00,$0.00,"$2,200,000.00",Navolato,Sinaloa,0,
2012,Sinaloa,20,0,0,1,0,0,"$300,000.00","$300,000.00","$1,237,000.00",$0.00,$0.00,"$1,837,000.00",Culiacán,Sinaloa,0,
2012,AMITI,0,0,0,8,0,0,"$35,319,080.00",$0.00,"$7,456,579.00",$0.00,$0.00,"$42,775,659.00",Cuauhtémoc,Distrito Federal,0,
2012,Sinaloa,4,6,0,1,1,1,"$246,500.00","$246,500.00","$493,000.00",$0.00,$0.00,"$986,000.00",Culiacán,Sinaloa,0,
2012,CANIETI,80,0,0,1,0,0,"$1,878,000.00",$0.00,"$5,634,000.00",$0.00,$0.00,"$7,512,000.00",Salamanca,Guanajuato,0,
2012,CANIETI,80,0,0,1,0,0,"$1,462,478.80",$0.00,"$4,387,436.30",$0.00,$0.00,"$5,849,915.10",Salamanca,Guanajuato,0,
2012,Tlaxcala,0,3,0,1,0,0,"$196,260.00","$196,260.00","$392,520.00",$0.00,$0.00,"$785,040.00",Ixtacuixtla de Mariano Matamoros,Tlaxcala,0,
2012,CANIETI,80,0,0,1,0,0,"$1,390,000.00",$0.00,"$4,170,000.00",$0.00,$0.00,"$5,560,000.00",Monterrey,Nuevo León,0,
2012,CANIETI,150,0,0,1,0,0,"$1,818,750.00",$0.00,"$5,456,250.00",$0.00,$0.00,"$7,275,000.00",Monterrey,Nuevo León,0,
2012,CANIETI,90,0,0,1,0,0,"$1,744,079.70",$0.00,"$5,232,239.00",$0.00,$0.00,"$6,976,318.70",Saltillo,Coahuila,0,
2012,Querétaro,20,27,0,1,0,0,"$189,218.00","$189,218.00","$378,438.00",$0.00,$0.00,"$756,874.00",Querétaro,Querétaro,0,
2012,CANIETI,0,0,0,1,0,0,"$2,197,379.10",$0.00,"$1,183,204.20",$0.00,$0.00,"$3,380,583.30",Benito Juárez,Distrito Federal,0,
2012,Sinaloa,0,0,0,1,1,1,"$705,250.00",$0.00,"$381,750.00",$0.00,$0.00,"$1,087,000.00",Culiacán,Sinaloa,1,B. Fortalecimiento de Clústers  
2012,Tlaxcala,0,0,0,1,0,0,"$203,242.00","$203,242.00",$0.00,"$406,484.00",$0.00,"$812,968.00",Tepeyanco,Tlaxcala,0,
2012,CANIETI,2,0,1,1,0,0,"$1,208,430.00",$0.00,"$3,625,290.00",$0.00,$0.00,"$4,833,720.00",Monterrey,Nuevo León,0,
2012,AMITI,5,2,0,1,0,0,"$238,179.00",$0.00,"$714,537.00",$0.00,$0.00,"$952,716.00",Tampico,Tamaulipas,0,
2012,CANIETI,0,2,0,1,0,0,"$454,768.40",$0.00,"$1,364,305.40",$0.00,$0.00,"$1,819,073.80",Boca del Río,Veracruz,0,
2012,CANIETI,30,0,0,1,0,0,"$804,053.10",$0.00,"$2,412,158.90",$0.00,$0.00,"$3,216,212.00",Monterrey,Nuevo León,0,
2012,CANIETI,0,6,0,1,1,1,"$633,695.00",$0.00,"$341,221.00",$0.00,$0.00,"$974,916.00",Tlaquepaque,Jalisco,1,B. Fortalecimiento de Clústers  
2012,CANIETI,2,0,0,1,0,0,"$11,287,209.70",$0.00,"$162,180.00",$0.00,"$8,640,000.00","$20,089,389.70",Tlalpan,Distrito Federal,0,
